"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.698315667E1,9.337386489E-2,8.858546615E-2,1.025675964E1,1.025756718E1
2.698520337E1,8.619125932E-2,7.182604820E-2,1.024000072E1,1.024061535E1
2.698718698E1,6.224924326E-2,7.422025502E-2,1.024478912E1,1.024524708E1
2.698920111E1,6.703764945E-2,9.097966552E-2,1.025197124E1,1.025259410E1
2.699118471E1,6.224924326E-2,8.619125932E-2,1.024718285E1,1.024773439E1
2.699316833E1,5.027823523E-2,9.337386489E-2,1.019211674E1,1.019266845E1
2.699514002E1,5.027823523E-2,1.101332754E-1,1.016578007E1,1.016650095E1
2.699716606E1,4.309562966E-2,1.077390760E-1,1.016817474E1,1.016883683E1
2.699914967E1,5.506663769E-2,1.029506698E-1,1.017056847E1,1.017123857E1
2.700116380E1,5.506663769E-2,4.548983276E-2,1.021366405E1,1.021391380E1
2.700314741E1,4.548983276E-2,1.675941236E-2,1.024718285E1,1.024729752E1
2.700513102E1,4.309562966E-2,1.675941236E-2,1.024000072E1,1.024010512E1
2.700709514E1,2.154781483E-2,5.506663769E-2,1.021845245E1,1.021862355E1
2.700912876E1,1.675941236E-2,8.140286058E-2,1.021845245E1,1.021879043E1
2.701111237E1,1.915361360E-2,9.097966552E-2,1.020169353E1,1.020211719E1
2.701312650E1,4.788403399E-3,9.337386489E-2,1.019929886E1,1.019972739E1
2.701506710E1,2.154781483E-2,9.576806426E-2,1.022324085E1,1.022371211E1
2.701709372E1,1.197100803E-2,7.182604820E-2,1.021366405E1,1.021392362E1
2.701907198E1,4.788403399E-3,6.703764945E-2,1.022563553E1,1.022585639E1
2.702109146E1,1.197100803E-2,5.027823523E-2,1.026154804E1,1.026167820E1
2.702307507E1,-4.788403399E-3,7.900865376E-2,1.026873112E1,1.026903618E1
2.702508919E1,-9.576806799E-3,9.097966552E-2,1.026154804E1,1.026195582E1
2.702707280E1,-3.112462163E-2,1.077390760E-1,1.022563553E1,1.022625046E1
2.702905642E1,-3.591302410E-2,1.221042871E-1,1.019211674E1,1.019291140E1
2.703107054E1,-4.548983276E-2,1.292868853E-1,1.019211674E1,1.019303821E1
2.703305415E1,-3.112462163E-2,1.268926859E-1,1.020169353E1,1.020253015E1
2.703500410E1,-7.182605099E-3,1.268926859E-1,1.016817474E1,1.016896902E1
2.703705189E1,-2.154781483E-2,1.149216816E-1,1.016578007E1,1.016645246E1
2.703903550E1,-3.591302410E-2,9.816227108E-2,1.019690514E1,1.019744085E1
2.704104963E1,-3.830722719E-2,8.858546615E-2,1.020887566E1,1.020933186E1
2.704301140E1,-5.506663769E-2,1.221042871E-1,1.018014526E1,1.018102644E1
2.704501685E1,-5.985504389E-2,1.316810995E-1,1.018732834E1,1.018835518E1
2.704700046E1,-2.633621916E-2,1.412578970E-1,1.018972206E1,1.019073516E1
2.704901459E1,-3.830722719E-2,1.460463107E-1,1.020408726E1,1.020520425E1
2.705099820E1,-3.591302410E-2,1.244984865E-1,1.021366405E1,1.021448594E1
2.705301232E1,-9.576806799E-3,1.077390760E-1,1.022324085E1,1.022381303E1
2.705499594E1,-1.436521020E-2,7.661445439E-2,1.023521233E1,1.023550915E1
2.705697955E1,-2.394201607E-2,7.900865376E-2,1.024957752E1,1.024991000E1
2.705896316E1,-1.197100803E-2,8.140286058E-2,1.027830791E1,1.027863723E1
2.706097728E1,-7.182605099E-3,9.816227108E-2,1.029506683E1,1.029553731E1
2.706296090E1,0.000000000E0,1.077390760E-1,1.029267311E1,1.029323698E1
2.706497502E1,4.788403399E-3,1.101332754E-1,1.027830791E1,1.027889906E1
2.706695863E1,2.154781483E-2,1.053448766E-1,1.024000072E1,1.024056525E1
2.706894224E1,2.394201607E-2,7.182604820E-2,1.023760605E1,1.023788600E1
2.707095637E1,2.154781483E-2,5.746084079E-2,1.026154804E1,1.026173154E1
2.707293998E1,2.633621916E-2,2.873042040E-2,1.026633644E1,1.026641042E1
2.707488721E1,3.351882473E-2,4.548983276E-2,1.024718285E1,1.024733864E1
2.707693772E1,4.070143029E-2,3.830722719E-2,1.022324085E1,1.022339364E1
2.707888686E1,3.830722719E-2,6.224924326E-2,1.019451046E1,1.019477248E1
2.708090494E1,2.154781483E-2,8.858546615E-2,1.023760605E1,1.023801198E1
2.708291907E1,2.873042040E-2,9.097966552E-2,1.026394272E1,1.026438614E1
2.708490268E1,5.506663769E-2,1.149216816E-1,1.026633644E1,1.026712731E1
2.708688629E1,6.464344263E-2,9.097966552E-2,1.023281765E1,1.023342627E1
2.708890042E1,5.267243832E-2,9.816227108E-2,1.020887566E1,1.020948345E1
2.709088403E1,5.027823523E-2,1.077390760E-1,1.023521233E1,1.023590284E1
2.709286764E1,7.422025502E-2,8.858546615E-2,1.027830791E1,1.027895761E1
2.709482544E1,9.097966552E-2,1.244984865E-1,1.028788471E1,1.028904024E1
2.709686537E1,8.140286058E-2,1.340752989E-1,1.027591324E1,1.027711027E1
2.709884898E1,6.224924326E-2,1.364694983E-1,1.021605873E1,1.021715982E1
2.710086311E1,7.422025502E-2,1.364694983E-1,1.020408726E1,1.020526968E1
2.710278644E1,8.619125932E-2,1.292868853E-1,1.021845245E1,1.021963378E1
2.710483033E1,7.182604820E-2,1.005564705E-1,1.024239445E1,1.024313988E1
2.710684446E1,7.422025502E-2,1.197100878E-1,1.025197124E1,1.025293878E1
2.710882807E1,7.182604820E-2,1.149216816E-1,1.021605873E1,1.021695757E1
2.711081168E1,6.224924326E-2,1.101332754E-1,1.019929886E1,1.020008341E1
2.711282581E1,7.661445439E-2,1.412578970E-1,1.019211674E1,1.019338350E1
2.711477302E1,8.140286058E-2,1.556231081E-1,1.019451046E1,1.019602317E1
2.711679303E1,6.703764945E-2,1.556231081E-1,1.018972206E1,1.019113086E1
2.711877183E1,5.506663769E-2,1.221042871E-1,1.015380955E1,1.015469301E1
2.712079077E1,5.746084079E-2,9.097966552E-2,1.015380955E1,1.015437971E1
2.712277438E1,5.267243832E-2,7.661445439E-2,1.015620327E1,1.015662882E1
2.712478850E1,4.788403213E-2,5.506663769E-2,1.016578007E1,1.016604198E1
2.712677212E1,4.309562966E-2,4.548983276E-2,1.017296314E1,1.017315613E1
2.712875573E1,3.112462163E-2,5.027823523E-2,1.017535686E1,1.017552868E1
2.713076985E1,2.873042040E-2,7.422025502E-2,1.015141487E1,1.015172685E1
2.713275346E1,1.915361360E-2,1.029506698E-1,1.011310768E1,1.011364982E1
2.713473494E1,2.154781483E-2,1.077390760E-1,1.012747288E1,1.012806886E1
2.713675120E1,1.436521020E-2,1.149216816E-1,1.012747288E1,1.012813508E1
2.713869733E1,1.436521020E-2,9.337386489E-2,1.012747288E1,1.012791350E1
2.714071842E1,2.154781483E-2,7.182604820E-2,1.012747288E1,1.012775050E1
2.714267652E1,9.576806799E-3,6.703764945E-2,1.010353088E1,1.010375782E1
2.714471616E1,-1.436521020E-2,4.548983276E-2,1.008437729E1,1.008449012E1
2.714669977E1,-1.197100803E-2,7.182604820E-2,1.008916569E1,1.008942846E1
2.714871390E1,-4.788403399E-3,8.858546615E-2,1.009634876E1,1.009673852E1
2.715069751E1,2.394201700E-3,1.173158810E-1,1.010592556E1,1.010660676E1
2.715271164E1,-1.675941236E-2,1.436520964E-1,1.011550236E1,1.011653620E1
2.715468283E1,-1.197100803E-2,1.412578970E-1,1.010831928E1,1.010931332E1
2.715667886E1,-4.788403399E-3,1.197100878E-1,1.010113716E1,1.010184762E1
2.715866906E1,-1.915361360E-2,9.816227108E-2,1.009395409E1,1.009444955E1
2.716067660E1,-2.154781483E-2,9.576806426E-2,1.008437729E1,1.008485504E1
2.716262702E1,-3.351882473E-2,1.077390760E-1,1.008437729E1,1.008500850E1
2.716467433E1,-2.633621916E-2,1.005564705E-1,1.006282997E1,1.006336684E1
2.716665794E1,-2.394201607E-2,1.197100878E-1,1.004367638E1,1.004441829E1
2.716864155E1,-2.154781483E-2,1.388636976E-1,1.004128170E1,1.004226496E1
2.717065568E1,-2.154781483E-2,1.364694983E-1,1.003649330E1,1.003744420E1
2.717263929E1,-2.873042040E-2,1.173158810E-1,1.007719517E1,1.007791898E1
2.717462290E1,-2.394201607E-2,1.197100878E-1,1.010113716E1,1.010187486E1
2.717663703E1,-3.591302410E-2,1.053448766E-1,1.011789608E1,1.011850821E1
2.717859860E1,-1.675941236E-2,8.619125932E-2,1.009874249E1,1.009912420E1
2.718060425E1,-2.633621916E-2,7.661445439E-2,1.005564690E1,1.005597324E1
2.718255006E1,-2.633621916E-2,7.661445439E-2,1.004367638E1,1.004400311E1
2.718460199E1,-9.576806799E-3,8.379705995E-2,1.007719517E1,1.007754812E1
2.718655371E1,1.675941236E-2,1.053448766E-1,1.007240677E1,1.007297158E1
2.718859973E1,2.394201607E-2,1.053448766E-1,1.006522369E1,1.006580343E1
2.719058334E1,1.675941236E-2,9.097966552E-2,1.006043530E1,1.006086062E1
2.719256695E1,4.309562966E-2,6.703764945E-2,1.007240677E1,1.007272205E1
2.719455460E1,5.027823523E-2,6.224924326E-2,1.009634876E1,1.009666585E1
2.719656469E1,3.830722719E-2,6.224924326E-2,1.016099167E1,1.016125455E1
2.719854830E1,5.267243832E-2,5.985504389E-2,1.016099167E1,1.016130448E1
2.720056242E1,4.548983276E-2,8.858546615E-2,1.014902115E1,1.014950969E1
2.720250017E1,2.633621916E-2,9.576806426E-2,1.013944435E1,1.013993081E1
2.720452964E1,2.154781483E-2,9.816227108E-2,1.012507915E1,1.012557791E1
2.720654377E1,3.112462163E-2,1.077390760E-1,1.014662647E1,1.014724619E1
2.720852738E1,2.873042040E-2,8.619125932E-2,1.015620327E1,1.015660963E1
2.721051099E1,4.070143029E-2,5.985504389E-2,1.014902115E1,1.014927926E1
2.721252512E1,4.788403213E-2,6.703764945E-2,1.012029076E1,1.012062606E1
2.721449079E1,3.591302410E-2,5.985504389E-2,1.011789608E1,1.011813686E1
2.721649234E1,3.112462163E-2,6.943184882E-2,1.012747288E1,1.012775871E1
2.721850647E1,3.591302410E-2,9.097966552E-2,1.016099167E1,1.016146243E1
2.722049008E1,4.070143029E-2,9.576806426E-2,1.016578007E1,1.016631263E1
2.722247369E1,3.591302410E-2,1.053448766E-1,1.014662647E1,1.014723687E1
2.722448782E1,5.985504389E-2,1.268926859E-1,1.013704967E1,1.013802054E1
2.722640321E1,5.027823523E-2,1.316810995E-1,1.013704967E1,1.013802959E1
2.722845504E1,5.746084079E-2,1.292868853E-1,1.013944435E1,1.014043138E1
2.723046916E1,7.182604820E-2,1.053448766E-1,1.013465595E1,1.013545795E1
2.723245278E1,6.703764945E-2,1.125274822E-1,1.010592556E1,1.010677436E1
2.723439275E1,5.506663769E-2,1.125274822E-1,1.009874249E1,1.009951952E1
2.723645051E1,2.873042040E-2,1.221042871E-1,1.008677197E1,1.008755191E1
2.723843412E1,7.182605099E-3,1.316810995E-1,1.010113716E1,1.010199799E1
2.724041773E1,-7.182605099E-3,1.364694983E-1,1.010592556E1,1.010684951E1
2.724240456E1,-2.394201700E-3,1.292868853E-1,1.011789608E1,1.011872235E1
2.724441547E1,-1.675941236E-2,1.316810995E-1,1.012507915E1,1.012594927E1
2.724639908E1,-1.915361360E-2,1.125274822E-1,1.012507915E1,1.012572255E1
2.724841321E1,-1.915361360E-2,9.576806426E-2,1.012029076E1,1.012076200E1
2.725039682E1,-1.436521020E-2,8.379705995E-2,1.010831928E1,1.010867682E1
2.725238043E1,-9.576806799E-3,9.097966552E-2,1.013704967E1,1.013746246E1
2.725434067E1,-4.788403399E-3,9.816227108E-2,1.013704967E1,1.013752607E1
2.725637817E1,-2.394201700E-3,8.619125932E-2,1.012986755E1,1.013023451E1
2.725836178E1,-1.436521020E-2,7.900865376E-2,1.012507915E1,1.012539760E1
2.726037591E1,-9.576806799E-3,7.661445439E-2,1.012268448E1,1.012297894E1
2.726231967E1,1.197100803E-2,6.464344263E-2,1.009634876E1,1.009656280E1
2.726434313E1,3.591302410E-2,6.943184882E-2,1.007958889E1,1.007989200E1
2.726635725E1,3.351882473E-2,6.224924326E-2,1.007719517E1,1.007744317E1
2.726834087E1,2.394201607E-2,6.464344263E-2,1.007240677E1,1.007264266E1
2.727032448E1,4.788403399E-3,9.337386489E-2,1.010592556E1,1.010635805E1
2.727233860E1,-2.394201700E-3,1.053448766E-1,1.011789608E1,1.011844476E1
2.727432221E1,4.788403399E-3,1.101332754E-1,1.009395409E1,1.009455603E1
2.727630582E1,-1.675941236E-2,1.077390760E-1,1.008677197E1,1.008736126E1
2.727831995E1,4.788403399E-3,9.816227108E-2,1.011310768E1,1.011358521E1
2.728030356E1,1.675941236E-2,1.029506698E-1,1.011071396E1,1.011125197E1
2.728228717E1,2.873042040E-2,9.097966552E-2,1.011310768E1,1.011355772E1
2.728430130E1,3.830722719E-2,1.029506698E-1,1.012268448E1,1.012328046E1
2.728628491E1,3.591302410E-2,1.101332754E-1,1.010831928E1,1.010898303E1
2.728826852E1,2.633621916E-2,1.221042871E-1,1.008198357E1,1.008275735E1
2.729028265E1,2.154781483E-2,1.053448766E-1,1.010353088E1,1.010410304E1
2.729226626E1,2.394201607E-2,1.029506698E-1,1.011550236E1,1.011605457E1
2.729417513E1,4.309562966E-2,8.858546615E-2,1.013226128E1,1.013274016E1
2.729626400E1,4.548983276E-2,8.858546615E-2,1.015859795E1,1.015908603E1
2.729818429E1,5.985504389E-2,8.140286058E-2,1.014423275E1,1.014473593E1
2.730023122E1,5.506663769E-2,7.661445439E-2,1.014183807E1,1.014227694E1
2.730214940E1,6.943184882E-2,7.900865376E-2,1.015380955E1,1.015435431E1
2.730422896E1,6.464344263E-2,8.858546615E-2,1.011789608E1,1.011849036E1
2.730615702E1,6.224924326E-2,9.097966552E-2,1.009634876E1,1.009695056E1
2.730822669E1,5.267243832E-2,1.149216816E-1,1.010592556E1,1.010671622E1
2.731021030E1,3.830722719E-2,1.125274822E-1,1.012986755E1,1.013056497E1
2.731219391E1,4.788403213E-2,1.029506698E-1,1.014183807E1,1.014247363E1
2.731411929E1,4.309562966E-2,1.125274822E-1,1.014662647E1,1.014734194E1
2.731619165E1,8.140286058E-2,9.816227108E-2,1.015620327E1,1.015700385E1
2.731812221E1,9.816227108E-2,7.661445439E-2,1.012747288E1,1.012823837E1
2.732018939E1,8.858546615E-2,6.464344263E-2,1.012268448E1,1.012327848E1
2.732211087E1,7.182604820E-2,8.140286058E-2,1.012747288E1,1.012805471E1
2.732415661E1,4.788403213E-2,8.619125932E-2,1.010353088E1,1.010401198E1
2.732610052E1,4.070143029E-2,9.097966552E-2,1.010113716E1,1.010162887E1
2.732815435E1,3.591302410E-2,7.661445439E-2,1.011789608E1,1.011824988E1
2.733013796E1,4.788403213E-2,5.027823523E-2,1.011789608E1,1.011813431E1
2.733215208E1,3.830722719E-2,4.788403213E-2,1.013465595E1,1.013484147E1
2.733406721E1,1.915361360E-2,5.267243832E-2,1.015620327E1,1.015635792E1
2.733611931E1,3.351882473E-2,6.464344263E-2,1.016099167E1,1.016125258E1
2.733805629E1,3.112462163E-2,7.182604820E-2,1.015859795E1,1.015889954E1
2.734011704E1,2.154781483E-2,7.661445439E-2,1.015859795E1,1.015890970E1
2.734210066E1,1.915361360E-2,7.661445439E-2,1.012507915E1,1.012538713E1
2.734411478E1,2.394201700E-3,7.422025502E-2,1.007958889E1,1.007986243E1
2.734607102E1,0.000000000E0,7.182604820E-2,1.006522369E1,1.006547997E1
2.734808200E1,4.788403399E-3,7.900865376E-2,1.004128170E1,1.004159367E1
2.735009613E1,4.788403399E-3,7.182604820E-2,1.004367638E1,1.004393434E1
2.735207974E1,4.788403399E-3,7.182604820E-2,1.004367638E1,1.004393434E1
2.735400567E1,9.576806799E-3,8.858546615E-2,1.004607010E1,1.004646523E1
2.735607748E1,1.436521020E-2,1.292868853E-1,1.004128170E1,1.004212426E1
2.735798690E1,1.436521020E-2,1.436520964E-1,1.005085850E1,1.005189529E1
2.736004470E1,0.000000000E0,1.508347094E-1,1.006522369E1,1.006635381E1
2.736199340E1,-7.182605099E-3,1.340752989E-1,1.005325317E1,1.005414975E1
2.736404244E1,-1.436521020E-2,1.173158810E-1,1.005085850E1,1.005155341E1
2.736597148E1,-2.394201607E-2,1.101332754E-1,1.002691650E1,1.002754991E1
2.736804018E1,-3.112462163E-2,1.125274822E-1,9.986215591E0,9.986898068E0
2.737002379E1,-5.506663769E-2,1.268926859E-1,9.998186111E0,9.999142944E0
2.737200740E1,-5.027823523E-2,1.221042871E-1,1.001494598E1,1.001581651E1
2.737396006E1,-2.394201607E-2,1.221042871E-1,1.003170490E1,1.003247656E1
2.737600513E1,-3.591302410E-2,1.268926859E-1,1.003888798E1,1.003975415E1
2.737795152E1,-3.591302410E-2,1.316810995E-1,1.004607010E1,1.004699727E1
2.738000287E1,-1.675941236E-2,1.149216816E-1,1.004607010E1,1.004674138E1
2.738198140E1,-2.633621916E-2,1.340752989E-1,1.006043530E1,1.006136313E1
2.738397009E1,-2.633621916E-2,1.316810995E-1,1.005325317E1,1.005415003E1
2.738595867E1,0.000000000E0,1.221042871E-1,1.001973438E1,1.002047836E1
2.738796783E1,-1.197100803E-2,1.005564705E-1,1.001255131E1,1.001306340E1
2.738998196E1,1.197100803E-2,8.379705995E-2,1.001973438E1,1.002009193E1
2.739196557E1,2.154781483E-2,9.097966552E-2,1.001494598E1,1.001538240E1
2.739394918E1,3.591302410E-2,8.858546615E-2,1.002691650E1,1.002737212E1
2.739596331E1,1.675941236E-2,7.661445439E-2,1.004846478E1,1.004877082E1
2.739794692E1,1.915361360E-2,7.661445439E-2,1.004846478E1,1.004877510E1
2.739993053E1,2.154781483E-2,8.140286058E-2,1.002212811E1,1.002248185E1
2.740186729E1,2.633621916E-2,9.097966552E-2,1.003888798E1,1.003933477E1
2.740392827E1,3.351882473E-2,9.337386489E-2,1.003649330E1,1.003698361E1
2.740585737E1,2.873042040E-2,7.900865376E-2,1.003170490E1,1.003205717E1
2.740792600E1,3.591302410E-2,9.097966552E-2,1.004846478E1,1.004894081E1
2.740990962E1,5.267243832E-2,7.900865376E-2,1.004128170E1,1.004173067E1
2.741189322E1,7.182604820E-2,8.858546615E-2,1.005325317E1,1.005390003E1
2.741390735E1,5.027823523E-2,1.053448766E-1,1.009634876E1,1.009702351E1
2.741589096E1,5.267243832E-2,1.101332754E-1,1.011550236E1,1.011623901E1
2.741783067E1,4.309562966E-2,1.221042871E-1,1.011550236E1,1.011633109E1
2.741988870E1,5.267243832E-2,9.097966552E-2,1.009395409E1,1.009450151E1
2.742182725E1,5.267243832E-2,8.858546615E-2,1.007001209E1,1.007053947E1
2.742385592E1,5.746084079E-2,8.858546615E-2,1.006522369E1,1.006577752E1
2.742579998E1,6.464344263E-2,9.097966552E-2,1.007240677E1,1.007302508E1
2.742785366E1,6.943184882E-2,1.029506698E-1,1.005804157E1,1.005880808E1
2.742983727E1,7.182604820E-2,1.125274822E-1,1.005325317E1,1.005413949E1
2.743185140E1,7.182604820E-2,1.005564705E-1,1.005804157E1,1.005880067E1
2.743383501E1,7.900865376E-2,1.029506698E-1,1.007001209E1,1.007084826E1
2.743581862E1,5.985504389E-2,1.077390760E-1,1.007480049E1,1.007555434E1
2.743776310E1,5.506663769E-2,1.268926859E-1,1.009156036E1,1.009250834E1
2.743981636E1,4.309562966E-2,1.149216816E-1,1.010113716E1,1.010188280E1
2.744179997E1,5.027823523E-2,1.125274822E-1,1.007240677E1,1.007316080E1
2.744381409E1,4.548983276E-2,1.125274822E-1,1.006043530E1,1.006116743E1
2.744571937E1,3.830722719E-2,1.149216816E-1,1.008198357E1,1.008271130E1
2.744778131E1,2.873042040E-2,1.053448766E-1,1.007480049E1,1.007539220E1
2.744979544E1,4.070143029E-2,1.053448766E-1,1.007958889E1,1.008022154E1
2.745177905E1,3.591302410E-2,1.101332754E-1,1.008677197E1,1.008743713E1
2.745376266E1,2.873042040E-2,1.077390760E-1,1.006522369E1,1.006584130E1
2.745577679E1,2.633621916E-2,9.816227108E-2,1.006043530E1,1.006094865E1
2.745776040E1,3.591302410E-2,1.029506698E-1,1.005085850E1,1.005144990E1
2.745974401E1,3.351882473E-2,9.576806426E-2,1.004128170E1,1.004179432E1
2.746170167E1,2.633621916E-2,9.097966552E-2,1.003170490E1,1.003215202E1
2.746374175E1,9.576806799E-3,9.337386489E-2,1.004128170E1,1.004172040E1
2.746571698E1,-2.394201700E-3,8.379705995E-2,1.003409958E1,1.003444976E1
2.746773949E1,-9.576806799E-3,7.900865376E-2,1.002691650E1,1.002723235E1
2.746972310E1,-1.197100803E-2,7.900865376E-2,1.003649330E1,1.003681142E1
2.747170671E1,-1.197100803E-2,5.746084079E-2,1.005325317E1,1.005342451E1
2.747371575E1,-4.788403399E-3,8.140286058E-2,1.003649330E1,1.003682455E1
2.747570445E1,-1.675941236E-2,8.140286058E-2,1.002931118E1,1.002965553E1
2.747765944E1,2.394201700E-3,7.182604820E-2,1.001973438E1,1.001999211E1
2.747970218E1,1.197100803E-2,7.900865376E-2,1.001733971E1,1.001765843E1
2.748163740E1,1.197100803E-2,7.661445439E-2,1.004128170E1,1.004158111E1
2.748366940E1,-1.915361360E-2,7.182604820E-2,1.004367638E1,1.004395146E1
2.748565990E1,-1.915361360E-2,9.337386489E-2,1.004367638E1,1.004412867E1
2.748766714E1,-9.576806799E-3,8.379705995E-2,1.001733971E1,1.001769477E1
2.748965075E1,-4.788403399E-3,8.619125932E-2,1.001973438E1,1.002010623E1
2.749166488E1,0.000000000E0,1.053448766E-1,1.004128170E1,1.004183428E1
2.749358310E1,7.182605099E-3,1.053448766E-1,1.006522369E1,1.006577752E1
2.749563210E1,2.394201700E-3,1.029506698E-1,1.006282997E1,1.006335688E1
2.749759560E1,7.182605099E-3,8.619125932E-2,1.003409958E1,1.003447233E1
2.749962984E1,-4.788403399E-3,1.125274822E-1,1.001015759E1,1.001079119E1
2.750161283E1,-1.675941236E-2,1.197100878E-1,1.000776291E1,1.000849288E1
2.750362758E1,-9.576806799E-3,1.173158810E-1,1.000776291E1,1.000845508E1
2.750554756E1,7.182605099E-3,1.364694983E-1,1.002452278E1,1.002545423E1
2.750759480E1,0.000000000E0,1.388636976E-1,1.003170490E1,1.003266597E1
2.750960893E1,2.394201700E-3,1.316810995E-1,1.002212811E1,1.002299344E1
2.751159254E1,1.197100803E-2,1.197100878E-1,9.991003990E0,9.991728306E0
2.751353325E1,1.675941236E-2,1.125274822E-1,1.001255131E1,1.001319764E1
2.751559027E1,2.394201607E-2,1.077390760E-1,1.002691650E1,1.002752390E1
2.751757388E1,2.394201607E-2,1.053448766E-1,1.005564690E1,1.005622719E1
2.751955750E1,2.154781483E-2,1.005564705E-1,1.005325317E1,1.005377915E1
2.752152083E1,2.394201607E-2,9.816227108E-2,1.004128170E1,1.004179004E1
2.752355523E1,2.154781483E-2,9.816227108E-2,1.001733971E1,1.001784383E1
2.752553884E1,2.154781483E-2,8.140286058E-2,1.001733971E1,1.001769362E1
2.752755297E1,2.633621916E-2,8.379705995E-2,1.001973438E1,1.002011939E1
2.752953658E1,3.591302410E-2,9.097966552E-2,1.002212811E1,1.002260539E1
2.753152019E1,2.633621916E-2,7.900865376E-2,1.002212811E1,1.002247413E1
2.753348552E1,2.394201607E-2,7.182604820E-2,1.002691650E1,1.002720234E1
2.753551793E1,2.394201607E-2,7.661445439E-2,1.003409958E1,1.003442063E1
2.753747160E1,3.830722719E-2,7.422025502E-2,1.003409958E1,1.003444719E1
2.753951567E1,3.830722719E-2,6.703764945E-2,1.003170490E1,1.003200203E1
2.754149928E1,2.873042040E-2,6.943184882E-2,1.002212811E1,1.002240979E1
2.754348289E1,4.070143029E-2,8.379705995E-2,1.000776291E1,1.000819649E1
2.754549552E1,4.309562966E-2,9.337386489E-2,9.986215591E0,9.986745103E0
2.754748063E1,3.591302410E-2,1.101332754E-1,9.988609314E0,9.989281011E0
2.754946424E1,3.112462163E-2,1.101332754E-1,1.000536919E1,1.000602372E1
2.755147836E1,3.351882473E-2,1.268926859E-1,1.001733971E1,1.001819944E1
2.755346197E1,4.070143029E-2,1.125274822E-1,9.986215591E0,9.986932506E0
2.755544558E1,4.309562966E-2,1.101332754E-1,9.969455719E0,9.970157165E0
2.755745971E1,3.591302410E-2,9.576806426E-2,9.957485199E0,9.958010482E0
2.755944332E1,1.915361360E-2,9.576806426E-2,9.971850395E0,9.972328649E0
2.756142693E1,2.154781483E-2,1.029506698E-1,9.983820915E0,9.984374954E0
2.756344106E1,2.633621916E-2,1.244984865E-1,9.993397713E0,9.994207888E0
2.756542467E1,2.873042040E-2,1.221042871E-1,9.964667320E0,9.965456823E0
2.756743880E1,1.436521020E-2,1.221042871E-1,9.957485199E0,9.958244188E0
